0,0.0,0.0,-0.30687830687830686,-0.09523809523809523,-0.49206349206349204,-0.21164021164021163,-0.6190476190476191,-0.291005291005291,-0.7354497354497355,-0.38095238095238093,-0.4126984126984127,-0.6137566137566137,-0.6190476190476191,-0.7724867724867724,-0.7566137566137566,-0.8941798941798942,-0.8624338624338624,-1.0,-0.2962962962962963,-0.6296296296296297,-0.5978835978835979,-0.47619047619047616,-0.5767195767195767,-0.2804232804232804,-0.48148148148148145,-0.21693121693121692,-0.21164021164021163,-0.5661375661375662,-0.5079365079365079,-0.3968253968253968,-0.48148148148148145,-0.2275132275132275,-0.3915343915343915,-0.1746031746031746,-0.15343915343915343,-0.4603174603174603,-0.4021164021164021,-0.3492063492063492,-0.41798941798941797,-0.2222222222222222,-0.36507936507936506,-0.164021164021164
0,0.0,0.0,-0.30851063829787234,-0.10106382978723404,-0.4946808510638298,-0.2127659574468085,-0.6276595744680851,-0.2872340425531915,-0.7287234042553191,-0.3776595744680851,-0.40425531914893614,-0.6170212765957447,-0.6223404255319149,-0.776595744680851,-0.7659574468085106,-0.8936170212765957,-0.8776595744680851,-1.0,-0.2925531914893617,-0.6329787234042553,-0.6063829787234043,-0.4787234042553192,-0.574468085106383,-0.28191489361702127,-0.4734042553191489,-0.21808510638297873,-0.2127659574468085,-0.5691489361702128,-0.5159574468085106,-0.39893617021276595,-0.48404255319148937,-0.22872340425531915,-0.39361702127659576,-0.17553191489361702,-0.15425531914893617,-0.4627659574468085,-0.39893617021276595,-0.35638297872340424,-0.42021276595744683,-0.22340425531914893,-0.3723404255319149,-0.1595744680851064
0,0.0,0.0,-0.31016042780748665,-0.09090909090909091,-0.48663101604278075,-0.20320855614973263,-0.6096256684491979,-0.28342245989304815,-0.7165775401069518,-0.3689839572192513,-0.39572192513368987,-0.6096256684491979,-0.6042780748663101,-0.7700534759358288,-0.7486631016042781,-0.893048128342246,-0.8663101604278075,-1.0,-0.27807486631016043,-0.6256684491978609,-0.5882352941176471,-0.47058823529411764,-0.5614973262032086,-0.2620320855614973,-0.45989304812834225,-0.17647058823529413,-0.1925133689839572,-0.5614973262032086,-0.49732620320855614,-0.39037433155080214,-0.47058823529411764,-0.20855614973262032,-0.37433155080213903,-0.13368983957219252,-0.12834224598930483,-0.45454545454545453,-0.3850267379679144,-0.3422459893048128,-0.40641711229946526,-0.20320855614973263,-0.3582887700534759,-0.12834224598930483
0,0.0,0.0,-0.3081081081081081,-0.0972972972972973,-0.4972972972972973,-0.20540540540540542,-0.6378378378378379,-0.2810810810810811,-0.7351351351351352,-0.3675675675675676,-0.41081081081081083,-0.6270270270270271,-0.6270270270270271,-0.7783783783783784,-0.772972972972973,-0.8918918918918919,-0.8918918918918919,-1.0,-0.2972972972972973,-0.6432432432432432,-0.6162162162162163,-0.4756756756756757,-0.5837837837837838,-0.2810810810810811,-0.4864864864864865,-0.21081081081081082,-0.21081081081081082,-0.572972972972973,-0.5243243243243243,-0.3945945945945946,-0.4918918918918919,-0.22162162162162163,-0.4,-0.16216216216216217,-0.15135135135135136,-0.4594594594594595,-0.40540540540540543,-0.34054054054054056,-0.42162162162162165,-0.21081081081081082,-0.372972972972973,-0.14054054054054055
0,0.0,0.0,-0.32608695652173914,-0.09782608695652174,-0.5163043478260869,-0.1956521739130435,-0.6521739130434783,-0.2717391304347826,-0.75,-0.3641304347826087,-0.42391304347826086,-0.6141304347826086,-0.6413043478260869,-0.7717391304347826,-0.7934782608695652,-0.8913043478260869,-0.907608695652174,-1.0,-0.30978260869565216,-0.6304347826086957,-0.6304347826086957,-0.47282608695652173,-0.5978260869565217,-0.2717391304347826,-0.4945652173913043,-0.21195652173913043,-0.23369565217391305,-0.5652173913043478,-0.5434782608695652,-0.3858695652173913,-0.5054347826086957,-0.22282608695652173,-0.41304347826086957,-0.16847826086956522,-0.1793478260869565,-0.45652173913043476,-0.42391304347826086,-0.33695652173913043,-0.43478260869565216,-0.21195652173913043,-0.375,-0.15217391304347827
0,0.0,0.0,-0.31693989071038253,-0.09289617486338798,-0.5081967213114754,-0.20218579234972678,-0.644808743169399,-0.2786885245901639,-0.7540983606557377,-0.366120218579235,-0.4207650273224044,-0.6284153005464481,-0.639344262295082,-0.7814207650273224,-0.7923497267759563,-0.8961748633879781,-0.912568306010929,-1.0,-0.30601092896174864,-0.644808743169399,-0.6284153005464481,-0.4644808743169399,-0.5901639344262295,-0.2568306010928962,-0.48633879781420764,-0.18579234972677597,-0.2185792349726776,-0.5792349726775956,-0.5355191256830601,-0.3879781420765027,-0.4972677595628415,-0.21311475409836064,-0.3989071038251366,-0.14754098360655737,-0.15846994535519127,-0.4644808743169399,-0.41530054644808745,-0.33879781420765026,-0.4371584699453552,-0.20218579234972678,-0.3825136612021858,-0.13114754098360656
0,0.0,0.0,-0.32065217391304346,-0.09239130434782608,-0.5054347826086957,-0.19021739130434784,-0.6413043478260869,-0.266304347826087,-0.7445652173913043,-0.3641304347826087,-0.42391304347826086,-0.6141304347826086,-0.6358695652173914,-0.7771739130434783,-0.7880434782608695,-0.8913043478260869,-0.907608695652174,-1.0,-0.30978260869565216,-0.6304347826086957,-0.625,-0.47282608695652173,-0.5869565217391305,-0.266304347826087,-0.4891304347826087,-0.20108695652173914,-0.22826086956521738,-0.5652173913043478,-0.5380434782608695,-0.3804347826086957,-0.4945652173913043,-0.20652173913043478,-0.40217391304347827,-0.14673913043478262,-0.16847826086956522,-0.46195652173913043,-0.41304347826086957,-0.33152173913043476,-0.42934782608695654,-0.20108695652173914,-0.3804347826086957,-0.13043478260869565
0,0.0,0.0,-0.32065217391304346,-0.09239130434782608,-0.5054347826086957,-0.20108695652173914,-0.6413043478260869,-0.27717391304347827,-0.75,-0.3695652173913043,-0.41847826086956524,-0.625,-0.6358695652173914,-0.7771739130434783,-0.7880434782608695,-0.8967391304347826,-0.907608695652174,-1.0,-0.30434782608695654,-0.6413043478260869,-0.625,-0.4673913043478261,-0.5869565217391305,-0.2717391304347826,-0.4891304347826087,-0.20652173913043478,-0.22282608695652173,-0.5706521739130435,-0.532608695652174,-0.3858695652173913,-0.5,-0.21739130434782608,-0.4076086956521739,-0.15760869565217392,-0.16847826086956522,-0.46195652173913043,-0.41847826086956524,-0.33695652173913043,-0.43478260869565216,-0.20108695652173914,-0.3858695652173913,-0.13043478260869565
0,0.0,0.0,-0.32608695652173914,-0.09782608695652174,-0.5163043478260869,-0.20108695652173914,-0.6521739130434783,-0.27717391304347827,-0.7608695652173914,-0.3641304347826087,-0.42934782608695654,-0.6195652173913043,-0.6413043478260869,-0.7771739130434783,-0.7934782608695652,-0.8967391304347826,-0.9130434782608695,-1.0,-0.30978260869565216,-0.6358695652173914,-0.6358695652173914,-0.47282608695652173,-0.5869565217391305,-0.2717391304347826,-0.483695652173913,-0.21739130434782608,-0.22826086956521738,-0.5706521739130435,-0.5380434782608695,-0.3858695652173913,-0.4945652173913043,-0.21739130434782608,-0.3967391304347826,-0.17391304347826086,-0.16847826086956522,-0.46195652173913043,-0.41847826086956524,-0.33695652173913043,-0.42934782608695654,-0.21195652173913043,-0.375,-0.15217391304347827
0,0.0,0.0,-0.33516483516483514,-0.09340659340659341,-0.521978021978022,-0.2032967032967033,-0.6538461538461539,-0.2802197802197802,-0.7692307692307693,-0.3626373626373626,-0.42857142857142855,-0.6208791208791209,-0.6483516483516484,-0.7747252747252747,-0.8021978021978022,-0.8956043956043956,-0.9285714285714286,-1.0,-0.31868131868131866,-0.6373626373626373,-0.6318681318681318,-0.46703296703296704,-0.5989010989010989,-0.25824175824175827,-0.5,-0.18681318681318682,-0.23626373626373626,-0.5714285714285714,-0.5439560439560439,-0.3791208791208791,-0.5054945054945055,-0.2087912087912088,-0.41208791208791207,-0.14835164835164835,-0.1813186813186813,-0.46153846153846156,-0.42857142857142855,-0.33516483516483514,-0.43956043956043955,-0.1978021978021978,-0.3791208791208791,-0.13736263736263737
